playerId,day,timeOfDay,gameTitle,timeOnDevice,netWin,coinIn,ageGroup,distance,handlePulls
098,2025-04-23,05:41:37,Mystic Quest 1,935,8.63,22.03,25-34,7.27,16
000,2025-05-19,11:03:41,Mystic Quest 2,902,13.7,56.7,18-24,31.85,26
070,2025-05-18,21:13:27,Mystic Quest 1,205,23.9,164.03,65+,3.07,48
020,2025-05-02,19:18:14,Mystic Quest 2,1076,3.61,27.95,25-34,2.31,20
083,2025-05-18,19:41:10,Mystic Quest 2,128,92.65,1079.51,25-34,3.03,92
060,2025-05-04,10:45:20,Mystic Quest 1,1095,7.31,41.97,18-24,2.23,15
083,2025-05-13,17:55:35,Mystic Quest 1,1834,130.41,1025.25,25-34,25.31,109
036,2025-04-29,12:29:46,Mystic Quest 2,3390,170.66,815.65,25-34,8.26,98
036,2025-05-09,05:18:54,Mystic Quest 1,3276,265.33,974.47,25-34,86.18,91
007,2025-05-18,02:38:21,Mystic Quest 2,229,110.18,972.38,65+,24.38,18
098,2025-04-21,00:24:04,Mystic Quest 2,449,3.67,42.51,45-54,5.41,22
083,2025-05-07,04:24:27,Mystic Quest 2,117,-470.82,1148.93,45-54,7.0,114
029,2025-05-06,05:11:08,Mystic Quest 2,176,176.23,1114.73,35-44,2.19,59
094,2025-05-12,13:06:45,Mystic Quest 2,630,8.47,39.82,18-24,95.61,20
004,2025-05-18,08:29:18,Mystic Quest 1,588,5.26,29.98,25-34,7.04,25
022,2025-05-02,14:28:56,Mystic Quest 2,1013,-35.31,70.21,35-44,0.0,20
022,2025-05-18,15:42:02,Mystic Quest 1,460,2.14,128.06,65+,95.23,20
004,2025-05-15,07:24:54,Mystic Quest 2,382,14.88,67.76,25-34,15.76,19
050,2025-05-14,11:32:52,Mystic Quest 2,733,14.52,44.8,18-24,96.34,13
063,2025-04-24,08:41:39,Mystic Quest 2,462,2.2,77.13,35-44,23.7,22
095,2025-05-19,11:13:34,Mystic Quest 2,819,6.48,24.38,25-34,3.38,19
037,2025-05-17,23:52:47,Mystic Quest 2,613,18.71,105.96,25-34,7.92,64
004,2025-04-19,02:37:19,Mystic Quest 1,489,20.54,80.41,35-44,79.19,12
038,2025-05-07,19:52:01,Mystic Quest 2,182,147.19,1197.88,65+,43.31,98
077,2025-04-22,22:56:24,Mystic Quest 1,1909,166.65,929.64,18-24,48.99,94
042,2025-04-28,19:50:36,Mystic Quest 2,2367,41.14,1194.66,55-64,9.02,98
058,2025-05-09,03:45:07,Mystic Quest 2,951,45.65,110.0,55-64,19.7,42
069,2025-05-05,03:56:05,Mystic Quest 1,384,17.22,48.1,55-64,9.73,21
063,2025-05-17,10:15:19,Mystic Quest 1,767,8.82,67.35,35-44,2.08,18
017,2025-05-16,22:41:42,Mystic Quest 2,320,28.06,80.48,35-44,30.91,27
064,2025-05-03,02:08:38,Mystic Quest 1,351,8.6,135.47,35-44,5.94,16
034,2025-04-25,15:04:51,Mystic Quest 1,653,2.86,69.48,55-64,30.87,25
014,2025-04-29,18:51:48,Mystic Quest 2,680,8.8,41.21,25-34,9.29,20
020,2025-05-12,21:53:06,Mystic Quest 1,246,188.0,863.51,45-54,2.1,15
058,2025-05-09,07:45:48,Mystic Quest 1,567,2.96,56.42,35-44,3.56,57
032,2025-05-11,05:04:00,Mystic Quest 2,1017,4.86,72.74,25-34,99.01,19
023,2025-04-19,14:50:08,Mystic Quest 1,854,20.99,64.78,25-34,20.19,21
094,2025-04-29,08:21:40,Mystic Quest 1,1016,4.78,21.36,25-34,30.83,18
037,2025-05-07,19:31:47,Mystic Quest 1,671,5.08,58.61,35-44,85.12,53
086,2025-05-13,15:46:08,Mystic Quest 2,101,-279.79,973.73,25-34,28.25,26
024,2025-04-24,06:43:26,Mystic Quest 2,915,9.15,44.81,65+,33.14,21
078,2025-05-09,03:48:38,Mystic Quest 1,2011,-82.63,1020.52,55-64,4.78,97
051,2025-05-15,03:17:53,Mystic Quest 1,1971,-329.7,875.21,18-24,28.14,91
054,2025-05-05,00:52:06,Mystic Quest 2,575,10.41,230.44,18-24,28.76,56
041,2025-04-21,10:03:46,Mystic Quest 2,580,12.28,40.13,55-64,46.96,23
051,2025-04-22,09:26:34,Mystic Quest 2,2332,208.36,722.82,25-34,33.6,97
023,2025-04-23,16:04:32,Mystic Quest 2,985,1.11,34.32,65+,36.75,20
061,2025-04-29,13:30:33,Mystic Quest 1,313,5.28,63.33,25-34,4.45,16
031,2025-04-27,03:19:55,Mystic Quest 1,1995,134.05,668.1,65+,39.96,91
049,2025-04-26,16:59:55,Mystic Quest 2,207,4.31,1128.15,45-54,91.36,16
057,2025-05-13,11:51:25,Mystic Quest 1,546,17.42,292.2,35-44,87.68,40
034,2025-05-19,10:18:10,Mystic Quest 2,858,2.73,18.73,25-34,24.89,18
042,2025-04-28,23:41:46,Mystic Quest 1,1813,381.2,1082.38,35-44,6.22,92
074,2025-05-12,22:08:48,Mystic Quest 2,800,0.19,55.14,45-54,2.78,19
073,2025-04-19,11:18:44,Mystic Quest 1,1183,19.34,66.16,18-24,3.31,18
033,2025-05-09,03:21:31,Mystic Quest 2,2260,126.35,945.49,35-44,5.39,107
046,2025-04-22,19:01:47,Mystic Quest 1,3174,6.4,677.28,25-34,38.64,107
059,2025-04-28,17:38:43,Mystic Quest 1,227,19.53,63.56,25-34,3.12,55
020,2025-05-01,01:38:36,Mystic Quest 2,634,2.29,25.5,35-44,4.54,19
087,2025-05-05,09:00:10,Mystic Quest 1,637,50.2,245.19,45-54,13.68,63
090,2025-05-13,18:56:24,Mystic Quest 2,2658,307.83,921.91,55-64,32.21,105
039,2025-05-11,21:07:20,Mystic Quest 2,296,274.28,1074.57,45-54,38.57,23
015,2025-05-09,01:50:13,Mystic Quest 1,3545,172.14,1165.33,25-34,33.1,87
037,2025-04-30,08:14:38,Mystic Quest 2,719,7.54,87.26,45-54,87.18,51
078,2025-04-26,06:06:15,Mystic Quest 2,2208,403.26,1096.92,25-34,30.4,94
017,2025-05-04,11:13:10,Mystic Quest 1,952,6.95,55.94,25-34,39.7,46
019,2025-05-03,20:41:05,Mystic Quest 1,2592,59.29,1123.59,25-34,33.08,99
095,2025-05-08,07:29:35,Mystic Quest 1,722,0.19,76.8,25-34,5.94,17
047,2025-05-02,18:29:24,Mystic Quest 2,1931,122.33,821.64,45-54,4.93,92
089,2025-05-06,13:41:07,Mystic Quest 2,219,4.82,139.34,25-34,41.8,51
060,2025-05-13,20:26:16,Mystic Quest 2,319,10.25,45.06,35-44,85.25,22
068,2025-05-14,21:05:51,Mystic Quest 1,3169,7.06,1044.93,35-44,30.59,92
085,2025-05-15,00:20:26,Mystic Quest 2,104,68.82,926.36,35-44,19.45,118
027,2025-05-13,22:21:36,Mystic Quest 2,619,10.91,61.86,45-54,3.94,18
031,2025-05-10,11:11:10,Mystic Quest 2,3547,-639.12,936.07,55-64,25.4,85
096,2025-05-08,01:44:22,Mystic Quest 1,483,2.32,15.0,55-64,25.3,20
010,2025-05-05,12:33:58,Mystic Quest 1,313,11.05,61.74,65+,18.26,20
057,2025-05-05,04:58:01,Mystic Quest 2,156,37.72,921.95,25-34,3.56,48
090,2025-04-30,23:15:53,Mystic Quest 1,178,-158.16,962.19,25-34,4.06,95
009,2025-05-18,19:20:12,Mystic Quest 1,267,179.93,847.08,25-34,59.43,22
072,2025-04-22,14:32:10,Mystic Quest 2,907,14.05,52.77,35-44,4.54,20
007,2025-05-15,04:49:50,Mystic Quest 1,136,152.3,1093.71,45-54,41.89,19
070,2025-05-17,22:44:03,Mystic Quest 2,673,17.44,128.47,25-34,12.48,39
064,2025-04-25,11:42:03,Mystic Quest 2,952,13.63,42.96,25-34,15.12,25
073,2025-05-06,06:19:49,Mystic Quest 2,799,20.67,79.9,35-44,39.69,14
019,2025-04-24,20:48:42,Mystic Quest 2,3309,-312.32,805.2,45-54,6.99,105
041,2025-05-16,12:26:11,Mystic Quest 1,599,-18.25,37.01,25-34,50.44,26
066,2025-04-22,10:32:23,Mystic Quest 2,3020,109.15,1258.63,55-64,42.5,102
087,2025-04-25,17:30:43,Mystic Quest 2,294,135.76,1082.64,25-34,30.18,60
091,2025-05-07,16:39:19,Mystic Quest 2,527,8.58,52.27,45-54,12.35,20
062,2025-04-21,00:40:32,Mystic Quest 2,3408,386.55,1253.67,45-54,6.35,109
065,2025-05-14,13:38:11,Mystic Quest 1,2954,173.65,854.94,35-44,25.49,96
007,2025-05-03,20:24:59,Mystic Quest 2,407,4.25,26.37,25-34,81.16,28
016,2025-05-05,23:59:32,Mystic Quest 1,634,2.4,33.76,25-34,80.79,12
053,2025-05-07,12:13:37,Mystic Quest 2,109,213.74,1022.32,35-44,36.54,105
007,2025-05-06,01:58:35,Mystic Quest 1,143,7.18,1061.48,25-34,28.22,20
059,2025-05-10,10:45:07,Mystic Quest 2,905,3.74,252.27,25-34,82.51,50
039,2025-05-12,15:37:54,Mystic Quest 1,964,2.67,64.9,25-34,93.41,18
002,2025-05-01,10:35:08,Mystic Quest 1,1906,299.48,1047.96,45-54,96.69,132
032,2025-05-15,05:58:52,Mystic Quest 1,445,11.46,36.8,25-34,17.9,13
000,2025-05-12,20:29:06,Mystic Quest 1,1136,13.34,40.73,25-34,41.25,23
027,2025-05-07,20:34:03,Mystic Quest 1,491,12.26,48.63,35-44,35.06,22
009,2025-04-20,09:36:25,Mystic Quest 2,819,8.04,54.21,45-54,32.65,21
054,2025-04-30,08:31:29,Mystic Quest 1,413,45.67,273.59,55-64,34.75,45
089,2025-04-21,16:05:12,Mystic Quest 1,865,118.38,307.71,65+,0.0,49
069,2025-04-20,04:54:19,Mystic Quest 2,337,13.4,66.37,45-54,26.18,19
008,2025-04-28,02:37:27,Mystic Quest 1,3187,252.92,2031.26,25-34,4.09,102
052,2025-04-24,09:16:34,Mystic Quest 2,520,1.15,58.04,25-34,7.38,28
098,2025-04-23,22:08:19,Mystic Quest 1,773,8.65,49.45,25-34,24.03,15
098,2025-05-09,09:59:12,Mystic Quest 2,907,2.06,23.54,65+,21.87,16
093,2025-05-09,02:06:11,Mystic Quest 2,864,3.59,23.75,25-34,54.92,27
053,2025-04-30,15:21:59,Mystic Quest 1,2943,144.71,800.64,65+,24.81,91
048,2025-05-01,07:56:46,Mystic Quest 2,2193,38.58,655.25,45-54,35.21,92
048,2025-04-21,16:56:34,Mystic Quest 1,89,262.61,954.22,35-44,87.06,111
087,2025-05-19,01:28:49,Mystic Quest 1,689,90.85,432.84,65+,40.5,59
084,2025-05-06,02:51:07,Mystic Quest 1,3226,393.75,1261.91,35-44,19.54,110
017,2025-05-09,23:31:48,Mystic Quest 2,207,-78.75,150.23,25-34,21.98,49
044,2025-04-22,08:04:17,Mystic Quest 2,371,13.09,59.71,25-34,25.82,30
022,2025-05-06,15:27:53,Mystic Quest 2,1198,1.08,38.11,25-34,34.42,26
050,2025-05-05,02:12:11,Mystic Quest 1,699,2.95,33.66,25-34,34.99,13
016,2025-05-12,08:25:22,Mystic Quest 2,367,1.94,26.07,35-44,88.07,25
028,2025-05-15,11:16:33,Mystic Quest 1,3475,61.4,1339.84,65+,3.75,94
000,2025-05-13,05:17:40,Mystic Quest 2,621,15.28,52.94,25-34,94.61,27
002,2025-04-28,06:41:17,Mystic Quest 2,107,6.62,1194.76,18-24,81.9,103
059,2025-05-10,18:23:25,Mystic Quest 1,993,6.61,151.46,25-34,38.76,52
092,2025-05-06,12:12:00,Mystic Quest 2,1802,-249.02,1354.7,18-24,0.06,103
054,2025-05-06,17:48:56,Mystic Quest 2,736,124.5,349.29,18-24,28.02,51
048,2025-05-15,21:10:41,Mystic Quest 2,3107,31.4,973.2,25-34,6.13,95
029,2025-04-26,13:27:32,Mystic Quest 1,414,12.48,156.78,25-34,24.13,41
058,2025-04-30,14:44:34,Mystic Quest 2,121,115.59,983.34,65+,15.3,56
019,2025-04-27,04:59:00,Mystic Quest 1,2158,374.14,1791.83,25-34,95.62,107
024,2025-05-18,03:40:24,Mystic Quest 1,984,21.06,55.4,35-44,21.66,25
092,2025-05-13,04:18:38,Mystic Quest 1,2721,267.2,1776.09,25-34,89.39,87
014,2025-04-20,17:45:05,Mystic Quest 1,340,9.82,52.14,45-54,84.87,24
084,2025-05-08,15:13:38,Mystic Quest 2,3558,119.77,782.91,25-34,90.32,83
098,2025-05-18,11:10:53,Mystic Quest 1,336,6.49,51.44,35-44,6.9,14
002,2025-04-26,10:10:04,Mystic Quest 1,2062,88.1,787.1,25-34,1.84,104
026,2025-04-21,09:58:05,Mystic Quest 2,889,8.13,45.15,25-34,29.78,21
012,2025-05-08,05:37:18,Mystic Quest 2,1163,1.92,61.32,65+,16.35,16
004,2025-05-03,01:10:23,Mystic Quest 2,838,26.96,65.03,55-64,37.11,25
076,2025-05-10,12:01:34,Mystic Quest 2,702,27.53,171.88,65+,87.99,58
090,2025-05-16,14:39:54,Mystic Quest 2,2825,311.96,912.78,35-44,9.82,73
006,2025-04-26,23:47:13,Mystic Quest 1,786,-40.31,64.12,45-54,7.8,16
094,2025-04-20,10:07:30,Mystic Quest 2,542,0.49,25.52,65+,33.02,17
051,2025-05-06,00:25:16,Mystic Quest 1,3028,152.25,999.97,35-44,4.65,112
027,2025-05-13,11:55:03,Mystic Quest 2,1016,17.29,56.87,25-34,9.5,15
099,2025-04-20,18:49:43,Mystic Quest 2,903,25.68,104.53,65+,34.51,51
017,2025-05-05,02:24:47,Mystic Quest 1,120,-43.97,375.96,25-34,27.88,59
037,2025-04-26,03:10:25,Mystic Quest 1,692,67.22,401.22,25-34,3.59,32
093,2025-05-07,00:57:17,Mystic Quest 1,425,2.91,75.99,18-24,21.89,17
040,2025-05-07,19:06:04,Mystic Quest 2,1116,3.28,44.12,25-34,5.1,19
076,2025-05-13,19:07:48,Mystic Quest 1,667,21.45,74.52,25-34,85.9,60
086,2025-05-15,12:10:13,Mystic Quest 1,810,8.13,99.87,25-34,80.6,24
041,2025-04-26,02:54:33,Mystic Quest 2,495,0.47,28.94,35-44,27.51,20
038,2025-04-23,08:39:26,Mystic Quest 1,2329,132.99,890.78,55-64,34.18,78
084,2025-05-05,08:54:24,Mystic Quest 1,2799,73.77,782.78,45-54,39.1,88
028,2025-04-28,16:39:23,Mystic Quest 2,2930,282.67,914.47,35-44,34.56,89
035,2025-04-20,12:56:47,Mystic Quest 2,408,1.3,22.72,45-54,1.62,21
071,2025-05-19,09:20:26,Mystic Quest 1,376,3.12,35.2,25-34,10.63,17
075,2025-05-12,12:34:10,Mystic Quest 1,3575,73.36,709.06,25-34,11.61,99
022,2025-05-09,23:35:40,Mystic Quest 1,601,7.95,127.49,25-34,8.34,18
086,2025-05-02,07:25:39,Mystic Quest 2,1001,-14.96,56.28,45-54,31.76,22
071,2025-05-04,09:24:58,Mystic Quest 2,873,15.34,68.95,25-34,5.37,24
006,2025-04-30,09:03:31,Mystic Quest 2,788,3.41,78.83,45-54,33.02,20
082,2025-05-01,15:02:58,Mystic Quest 1,89,299.59,1099.53,55-64,23.33,100
067,2025-04-29,14:07:14,Mystic Quest 1,775,-24.8,51.16,65+,85.11,18
089,2025-05-02,18:10:57,Mystic Quest 2,98,314.34,1116.34,55-64,3.82,50
052,2025-04-23,13:57:35,Mystic Quest 1,743,15.13,67.36,25-34,90.22,9
038,2025-05-01,20:16:42,Mystic Quest 2,199,173.02,852.18,25-34,7.08,105
023,2025-05-13,03:23:35,Mystic Quest 1,912,12.35,50.74,35-44,25.18,32
068,2025-05-04,17:33:20,Mystic Quest 2,2321,37.63,1098.73,45-54,4.95,95
030,2025-05-16,23:45:20,Mystic Quest 2,672,32.47,213.25,18-24,2.54,37
028,2025-04-28,02:50:35,Mystic Quest 1,3061,447.85,1083.1,45-54,4.87,100
090,2025-04-23,21:52:00,Mystic Quest 1,1928,157.68,846.6,25-34,90.94,101
059,2025-05-18,18:00:36,Mystic Quest 2,363,-111.33,245.45,25-34,25.96,50
007,2025-05-06,16:18:41,Mystic Quest 2,361,12.1,52.21,45-54,34.83,21
052,2025-05-19,13:35:02,Mystic Quest 2,667,10.58,53.06,25-34,4.25,24
053,2025-05-06,08:28:24,Mystic Quest 2,3354,49.9,935.5,25-34,6.54,93
067,2025-04-23,15:57:52,Mystic Quest 2,122,132.28,1712.44,18-24,39.41,21
049,2025-04-26,12:43:07,Mystic Quest 1,1013,4.38,15.5,25-34,3.91,17
032,2025-04-25,15:46:21,Mystic Quest 2,508,14.06,46.55,55-64,89.65,28
042,2025-04-21,20:21:09,Mystic Quest 2,2393,257.11,860.9,25-34,42.19,110
057,2025-05-16,07:29:50,Mystic Quest 1,138,16.33,67.65,45-54,1.87,56
047,2025-04-21,10:31:28,Mystic Quest 1,2088,143.04,1233.23,25-34,6.26,106
068,2025-05-12,03:06:09,Mystic Quest 1,3461,21.19,988.55,25-34,46.92,98
024,2025-04-20,20:55:07,Mystic Quest 2,681,11.89,70.2,25-34,91.64,25
034,2025-05-01,18:58:48,Mystic Quest 1,1174,5.15,23.21,25-34,45.72,20
086,2025-05-08,05:31:49,Mystic Quest 1,695,3.52,33.54,45-54,32.43,11
077,2025-04-20,00:29:23,Mystic Quest 2,2839,-528.47,1284.42,25-34,8.7,84
009,2025-04-25,19:28:30,Mystic Quest 1,855,2.49,23.97,25-34,36.15,20
097,2025-05-07,22:33:03,Mystic Quest 2,983,4.42,53.08,25-34,33.07,25
092,2025-05-06,00:55:11,Mystic Quest 2,2711,348.63,1013.52,25-34,16.05,112
027,2025-05-04,23:42:21,Mystic Quest 1,302,6.54,44.26,25-34,84.6,24
026,2025-05-16,20:56:29,Mystic Quest 1,1156,1.64,25.67,65+,96.33,15
042,2025-04-28,23:31:44,Mystic Quest 1,2816,371.24,993.43,25-34,9.35,120
001,2025-04-25,00:47:02,Mystic Quest 2,2544,8.78,744.5,25-34,31.88,118
094,2025-04-22,00:13:19,Mystic Quest 1,1086,17.87,53.43,35-44,93.93,22
095,2025-05-13,17:15:18,Mystic Quest 2,597,23.53,64.49,55-64,32.91,15
061,2025-05-18,09:57:18,Mystic Quest 2,1027,21.28,59.79,65+,6.03,18
031,2025-05-08,02:35:52,Mystic Quest 1,2712,198.28,1494.74,65+,31.86,88
090,2025-05-01,13:11:07,Mystic Quest 2,2331,343.85,1004.05,18-24,28.67,99
030,2025-05-06,01:25:10,Mystic Quest 1,233,17.94,66.57,65+,25.72,42
041,2025-05-13,12:35:46,Mystic Quest 1,898,7.19,67.26,35-44,21.26,15
036,2025-05-01,13:48:05,Mystic Quest 2,2830,266.26,961.31,25-34,12.26,86
059,2025-05-06,18:16:41,Mystic Quest 1,73,289.72,1664.6,35-44,29.02,54
083,2025-04-30,18:36:26,Mystic Quest 1,91,145.92,1679.39,25-34,87.15,104
039,2025-04-27,10:38:58,Mystic Quest 2,390,8.48,64.04,45-54,30.46,16
046,2025-05-05,02:13:18,Mystic Quest 2,255,339.69,1107.47,25-34,37.07,118
063,2025-05-03,13:37:11,Mystic Quest 2,969,2.42,26.12,25-34,87.29,21
012,2025-05-14,22:49:35,Mystic Quest 1,91,197.88,1789.16,45-54,41.28,18
092,2025-05-13,08:36:03,Mystic Quest 1,3288,22.0,1062.29,35-44,16.78,95
040,2025-05-18,02:41:52,Mystic Quest 1,259,271.5,979.22,45-54,88.41,28
026,2025-04-30,10:33:32,Mystic Quest 2,217,110.33,985.22,45-54,40.58,17
040,2025-05-02,09:01:50,Mystic Quest 2,746,-31.73,62.16,25-34,5.37,19
005,2025-05-07,05:08:11,Mystic Quest 1,2876,80.84,682.1,35-44,13.06,105
028,2025-05-12,06:31:24,Mystic Quest 2,3471,291.21,872.85,35-44,7.32,111
018,2025-04-19,01:37:27,Mystic Quest 2,674,10.18,56.38,35-44,82.89,15
033,2025-05-06,19:40:11,Mystic Quest 1,2618,112.73,1242.24,55-64,4.73,85
074,2025-05-07,11:35:02,Mystic Quest 1,1029,8.39,55.55,25-34,3.7,22
092,2025-05-02,18:29:08,Mystic Quest 2,69,210.36,904.27,18-24,85.07,93
037,2025-04-23,04:09:13,Mystic Quest 2,115,357.38,1059.69,18-24,15.21,54
025,2025-04-29,23:03:38,Mystic Quest 1,519,19.2,49.44,25-34,20.26,52
029,2025-05-01,21:34:59,Mystic Quest 2,396,50.55,325.96,65+,39.49,47
072,2025-05-15,17:30:21,Mystic Quest 1,1036,3.69,27.09,18-24,49.48,22
031,2025-05-06,23:49:21,Mystic Quest 2,1956,164.27,1720.75,35-44,1.68,116
083,2025-05-19,11:52:16,Mystic Quest 2,2814,-343.63,1137.82,35-44,26.58,86
087,2025-04-29,11:19:46,Mystic Quest 2,663,101.57,376.38,65+,27.2,50
032,2025-05-13,03:58:23,Mystic Quest 1,427,-3.27,32.16,45-54,15.67,22
062,2025-05-19,19:42:49,Mystic Quest 1,295,350.8,1231.82,25-34,81.98,99
092,2025-05-12,07:15:39,Mystic Quest 1,3222,299.23,1124.35,55-64,83.24,110
062,2025-04-24,23:55:55,Mystic Quest 2,2125,287.01,970.93,25-34,5.96,105
093,2025-05-14,06:46:50,Mystic Quest 2,456,6.41,26.63,55-64,25.66,20
045,2025-04-24,01:22:50,Mystic Quest 2,68,296.99,775.09,25-34,32.93,23
017,2025-05-12,14:37:44,Mystic Quest 2,773,47.98,290.79,25-34,35.41,59
069,2025-05-04,10:25:22,Mystic Quest 1,822,18.31,85.79,35-44,22.65,27
023,2025-05-18,15:23:02,Mystic Quest 2,1115,2.26,49.85,25-34,26.73,12
069,2025-05-09,03:57:09,Mystic Quest 2,997,18.13,53.84,45-54,27.45,13
007,2025-05-05,15:33:12,Mystic Quest 1,1178,20.59,60.15,35-44,83.71,18
004,2025-05-15,01:19:12,Mystic Quest 1,595,10.45,37.49,55-64,28.98,30
009,2025-05-19,12:24:43,Mystic Quest 2,1197,25.26,65.74,65+,88.86,24
085,2025-05-13,04:11:41,Mystic Quest 1,3317,133.6,1113.39,35-44,33.73,127
000,2025-05-02,08:39:22,Mystic Quest 1,726,14.44,43.77,25-34,46.73,17
017,2025-05-15,13:24:59,Mystic Quest 1,235,46.16,209.58,25-34,28.58,48
080,2025-04-21,14:36:11,Mystic Quest 2,181,243.39,786.43,25-34,93.77,96
090,2025-04-23,13:50:11,Mystic Quest 1,2891,403.19,1200.19,35-44,3.75,104
001,2025-04-25,23:19:29,Mystic Quest 1,2084,4.56,859.0,35-44,89.08,107
064,2025-05-03,15:04:20,Mystic Quest 1,228,-493.29,926.32,35-44,92.79,24
047,2025-04-20,04:54:24,Mystic Quest 2,2040,80.27,649.78,35-44,24.72,102
079,2025-05-09,11:25:29,Mystic Quest 1,404,6.81,73.91,25-34,0.4,21
085,2025-05-08,18:40:13,Mystic Quest 2,3220,104.95,595.04,45-54,22.51,101
061,2025-05-10,09:58:02,Mystic Quest 1,576,9.71,57.2,25-34,86.57,16
062,2025-04-19,12:28:06,Mystic Quest 1,2222,182.62,625.34,35-44,3.77,109
068,2025-05-06,13:28:05,Mystic Quest 2,2685,37.05,946.76,18-24,9.24,93
052,2025-04-19,18:57:31,Mystic Quest 1,183,275.69,1104.69,35-44,32.43,20
002,2025-05-05,14:52:52,Mystic Quest 2,2943,378.46,1163.64,25-34,5.23,114
092,2025-05-06,18:04:57,Mystic Quest 2,3309,262.02,1200.97,25-34,3.01,90
036,2025-05-05,19:02:20,Mystic Quest 1,2043,182.29,1057.23,65+,26.67,96
089,2025-05-10,12:15:02,Mystic Quest 1,315,-32.07,80.19,35-44,27.32,65
055,2025-05-14,12:55:01,Mystic Quest 1,348,21.46,80.16,45-54,4.84,44
022,2025-04-22,14:33:46,Mystic Quest 2,447,6.57,22.7,35-44,51.7,21
012,2025-05-05,19:20:56,Mystic Quest 2,1178,3.0,43.63,25-34,49.11,22
019,2025-05-08,09:15:04,Mystic Quest 2,2914,377.43,964.47,35-44,22.92,94
067,2025-04-27,21:21:29,Mystic Quest 1,254,283.62,901.49,45-54,53.25,18
045,2025-04-27,18:26:44,Mystic Quest 1,1175,0.42,58.97,35-44,16.53,18
050,2025-04-21,05:37:53,Mystic Quest 2,725,3.92,33.5,45-54,32.49,23
047,2025-05-19,23:50:41,Mystic Quest 1,3598,381.79,1313.59,25-34,28.71,123
051,2025-05-07,22:21:15,Mystic Quest 2,3472,53.72,699.07,35-44,35.92,94
031,2025-05-11,09:56:23,Mystic Quest 1,2152,146.42,1504.53,35-44,31.11,108
028,2025-04-28,00:08:21,Mystic Quest 1,2902,233.91,648.07,35-44,33.88,84
087,2025-05-15,07:42:02,Mystic Quest 1,423,19.04,401.27,18-24,88.34,49
010,2025-05-09,02:12:35,Mystic Quest 2,536,3.82,86.55,35-44,36.62,15
083,2025-05-13,03:19:53,Mystic Quest 1,3046,37.6,1163.52,35-44,85.07,110
004,2025-04-21,01:08:29,Mystic Quest 2,150,27.11,909.09,35-44,38.98,27
051,2025-05-01,13:26:15,Mystic Quest 1,2301,409.4,1031.08,65+,4.1,86
048,2025-05-06,11:23:27,Mystic Quest 1,1973,-186.72,873.31,65+,43.51,113
060,2025-04-20,10:39:03,Mystic Quest 1,891,4.83,33.12,25-34,38.29,19
081,2025-04-19,00:56:36,Mystic Quest 2,411,26.71,75.72,55-64,17.29,18
089,2025-04-24,03:04:00,Mystic Quest 2,746,37.19,183.69,45-54,26.59,42
010,2025-05-04,12:40:05,Mystic Quest 1,630,2.15,51.67,45-54,27.8,11
055,2025-05-09,15:50:03,Mystic Quest 2,341,36.59,379.29,25-34,6.51,46
042,2025-05-07,02:49:41,Mystic Quest 2,3195,-547.81,1023.12,45-54,41.89,94
012,2025-05-17,16:32:37,Mystic Quest 1,411,1.85,75.19,25-34,27.72,22
067,2025-05-18,06:23:42,Mystic Quest 2,705,8.77,21.04,45-54,21.78,19
005,2025-05-17,12:55:02,Mystic Quest 2,2837,255.9,991.67,25-34,43.51,88
088,2025-05-17,09:18:23,Mystic Quest 1,855,8.94,24.34,35-44,31.8,21
072,2025-05-04,05:44:20,Mystic Quest 2,79,119.32,1291.07,25-34,4.14,24
034,2025-04-20,06:39:52,Mystic Quest 2,808,23.36,84.67,35-44,51.85,22
009,2025-05-10,11:32:17,Mystic Quest 1,890,6.07,27.7,25-34,43.7,21
035,2025-05-17,16:05:40,Mystic Quest 1,67,205.53,802.12,25-34,21.64,26
069,2025-05-07,03:00:40,Mystic Quest 1,241,264.33,1200.55,25-34,1.86,17
084,2025-04-24,08:16:54,Mystic Quest 2,2336,242.15,1103.66,25-34,96.39,104
040,2025-04-19,20:54:39,Mystic Quest 1,656,0.3,35.3,25-34,29.24,18
026,2025-05-07,23:29:27,Mystic Quest 1,997,9.13,25.63,25-34,95.75,20
018,2025-05-13,07:19:36,Mystic Quest 1,695,21.76,67.52,45-54,2.84,30
091,2025-05-15,15:29:48,Mystic Quest 1,1079,18.05,62.86,18-24,4.84,17
050,2025-05-18,22:08:46,Mystic Quest 1,338,10.03,49.83,25-34,5.93,10
009,2025-04-28,23:15:09,Mystic Quest 2,1065,2.91,66.31,65+,89.35,14
020,2025-05-07,22:11:23,Mystic Quest 1,396,11.64,50.58,35-44,46.73,14
030,2025-05-07,07:11:53,Mystic Quest 2,997,0.71,222.03,25-34,90.76,53
049,2025-05-10,14:20:53,Mystic Quest 2,994,11.23,65.4,35-44,4.28,17
069,2025-04-29,17:40:04,Mystic Quest 2,338,11.08,74.4,65+,100.0,24
049,2025-05-13,09:40:03,Mystic Quest 1,678,1.0,27.48,35-44,87.6,19
094,2025-04-23,14:37:29,Mystic Quest 2,747,1.53,52.53,65+,90.4,27
088,2025-05-12,11:06:55,Mystic Quest 2,212,267.5,827.14,45-54,88.4,18
010,2025-05-05,21:21:38,Mystic Quest 2,507,11.63,42.64,35-44,28.77,28
095,2025-04-30,19:14:56,Mystic Quest 1,934,7.53,71.72,55-64,44.95,22
